player_id,year,"last_name, first_name",kmeans_quality_cluster,quality_archetype,impact_cluster,impact_archetype
605288,2023,"Houser, Adrian",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
605288,2024,"Houser, Adrian",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605288,2025,"Houser, Adrian",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605347,2019,"López, Jorge",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
605347,2020,"López, Jorge",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605347,2021,"López, Jorge",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605347,2022,"López, Jorge",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
605359,2020,"Marshall, Evan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605397,2019,"Musgrove, Joe",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
605397,2020,"Musgrove, Joe",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
605397,2021,"Musgrove, Joe",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605397,2022,"Musgrove, Joe",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
605400,2019,"Nola, Aaron",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605400,2020,"Nola, Aaron",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
605400,2021,"Nola, Aaron",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
605400,2022,"Nola, Aaron",0,Fastball Generalists (Good FF + Good SI),5,Four-Seam Aces (Elite FF Impact)
605400,2023,"Nola, Aaron",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
605400,2024,"Nola, Aaron",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
605400,2025,"Nola, Aaron",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605446,2019,"Rodríguez, Dereck",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
605447,2021,"Romano, Jordan",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
605447,2022,"Romano, Jordan",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
605447,2023,"Romano, Jordan",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
605447,2025,"Romano, Jordan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605452,2019,"Ross, Joe",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
605452,2021,"Ross, Joe",1,League-Average Pitch Quality,1,Sinker Liability Pitchers (Sinker Gets Crushed)
605452,2024,"Ross, Joe",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
605463,2024,"Scott, Tayler",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
605482,2020,"Sneed, Cy",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605483,2019,"Snell, Blake",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
605483,2020,"Snell, Blake",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
605483,2021,"Snell, Blake",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
605483,2022,"Snell, Blake",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
605483,2023,"Snell, Blake",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
605483,2024,"Snell, Blake",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
605483,2025,"Snell, Blake",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605488,2020,"Springs, Jeffrey",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
605488,2022,"Springs, Jeffrey",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
605488,2025,"Springs, Jeffrey",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
605507,2021,"Thompson, Zach",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
605507,2022,"Thompson, Zach",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605513,2019,"Turnbull, Spencer",5,Sinkers Get Hit (Bad SI),2,Balanced Positive Arsenal (Mild Impact Gains)
605513,2020,"Turnbull, Spencer",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605525,2020,"Wendelken, J.B.",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
605538,2019,"Wisler, Matt",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605538,2020,"Wisler, Matt",1,League-Average Pitch Quality,4,Slider Aces (Elite Slider Impact)
605538,2021,"Wisler, Matt",1,League-Average Pitch Quality,4,Slider Aces (Elite Slider Impact)
605538,2022,"Wisler, Matt",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
605540,2019,"Woodruff, Brandon",0,Fastball Generalists (Good FF + Good SI),5,Four-Seam Aces (Elite FF Impact)
605540,2020,"Woodruff, Brandon",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
605540,2021,"Woodruff, Brandon",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
605540,2022,"Woodruff, Brandon",8,Changeup Specialists (Elite CH),5,Four-Seam Aces (Elite FF Impact)
605540,2023,"Woodruff, Brandon",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
606131,2019,"Perdomo, Luis",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
606149,2019,"Gallegos, Giovanny",7,Slider Aces (Elite SL),5,Four-Seam Aces (Elite FF Impact)
606149,2021,"Gallegos, Giovanny",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
606149,2022,"Gallegos, Giovanny",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
606149,2023,"Gallegos, Giovanny",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
606160,2022,"Montero, Rafael",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
606160,2023,"Montero, Rafael",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
606160,2025,"Montero, Rafael",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
606273,2019,"Elías, Roenis",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
606303,2023,"Payamps, Joel",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
606424,2021,"García, Jarlín",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
606625,2019,"Moronta, Reyes",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
606930,2020,"Barnes, Jacob",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
606930,2024,"Barnes, Jacob",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
606965,2019,"Devenski, Chris",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
607067,2023,"Rea, Colin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607067,2024,"Rea, Colin",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
607067,2025,"Rea, Colin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607074,2021,"Rodón, Carlos",7,Slider Aces (Elite SL),5,Four-Seam Aces (Elite FF Impact)
607074,2022,"Rodón, Carlos",7,Slider Aces (Elite SL),5,Four-Seam Aces (Elite FF Impact)
607074,2023,"Rodón, Carlos",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
607074,2024,"Rodón, Carlos",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
607074,2025,"Rodón, Carlos",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
607179,2022,"Weems, Jordan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607179,2023,"Weems, Jordan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
607179,2024,"Weems, Jordan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607192,2019,"Glasnow, Tyler",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
607192,2020,"Glasnow, Tyler",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607192,2021,"Glasnow, Tyler",6,Weak Breaking Ball Group (Bad SL),5,Four-Seam Aces (Elite FF Impact)
607192,2023,"Glasnow, Tyler",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
607192,2024,"Glasnow, Tyler",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
607192,2025,"Glasnow, Tyler",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607200,2019,"Fedde, Erick",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
607200,2020,"Fedde, Erick",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
607200,2021,"Fedde, Erick",1,League-Average Pitch Quality,1,Sinker Liability Pitchers (Sinker Gets Crushed)
607200,2022,"Fedde, Erick",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607200,2024,"Fedde, Erick",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607200,2025,"Fedde, Erick",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
607229,2019,"Gsellman, Robert",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607231,2021,"Gant, John",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
607237,2019,"Garrett, Amir",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
607237,2020,"Garrett, Amir",1,League-Average Pitch Quality,4,Slider Aces (Elite Slider Impact)
607237,2021,"Garrett, Amir",1,League-Average Pitch Quality,4,Slider Aces (Elite Slider Impact)
607237,2022,"Garrett, Amir",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607259,2022,"Martinez, Nick",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607259,2023,"Martinez, Nick",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
607259,2024,"Martinez, Nick",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
607259,2025,"Martinez, Nick",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
607391,2020,"Mazza, Chris",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
607455,2025,"Banda, Anthony",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
607457,2019,"Barraclough, Kyle",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
607481,2019,"Bummer, Aaron",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
607481,2021,"Bummer, Aaron",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607481,2023,"Bummer, Aaron",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607481,2024,"Bummer, Aaron",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607536,2019,"Freeland, Kyle",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
607536,2020,"Freeland, Kyle",4,Poor Changeup Group (Bad CH),2,Balanced Positive Arsenal (Mild Impact Gains)
607536,2021,"Freeland, Kyle",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
607536,2022,"Freeland, Kyle",5,Sinkers Get Hit (Bad SI),2,Balanced Positive Arsenal (Mild Impact Gains)
607536,2023,"Freeland, Kyle",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
607536,2024,"Freeland, Kyle",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607536,2025,"Freeland, Kyle",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
607560,2019,"Harper, Ryne",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607560,2020,"Harper, Ryne",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
607572,2020,"Howard, Sam",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607572,2021,"Howard, Sam",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607625,2019,"Lugo, Seth",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
607625,2020,"Lugo, Seth",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607625,2023,"Lugo, Seth",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
607625,2024,"Lugo, Seth",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607625,2025,"Lugo, Seth",3,Weak Fastball Group (Bad FF),2,Balanced Positive Arsenal (Mild Impact Gains)
607644,2019,"Means, John",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607644,2020,"Means, John",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
607644,2021,"Means, John",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
607755,2023,"Vasquez, Andrew",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608032,2019,"Estévez, Carlos",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608032,2020,"Estévez, Carlos",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608032,2021,"Estévez, Carlos",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608032,2022,"Estévez, Carlos",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608032,2023,"Estévez, Carlos",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608032,2024,"Estévez, Carlos",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608032,2025,"Estévez, Carlos",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608328,2022,"De Jong, Chase",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
608331,2019,"Fried, Max",7,Slider Aces (Elite SL),2,Balanced Positive Arsenal (Mild Impact Gains)
608331,2020,"Fried, Max",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608331,2021,"Fried, Max",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
608331,2022,"Fried, Max",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
608331,2024,"Fried, Max",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608331,2025,"Fried, Max",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
608335,2021,"Funkhouser, Kyle",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
608337,2019,"Giolito, Lucas",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608337,2020,"Giolito, Lucas",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608337,2021,"Giolito, Lucas",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
608337,2022,"Giolito, Lucas",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
608337,2023,"Giolito, Lucas",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608337,2025,"Giolito, Lucas",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
608344,2021,"Irvin, Cole",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608344,2022,"Irvin, Cole",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
608344,2024,"Irvin, Cole",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
608349,2020,"Knebel, Corey",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
608349,2022,"Knebel, Corey",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608371,2020,"Sims, Lucas",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608371,2023,"Sims, Lucas",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608372,2025,"Sugano, Tomoyuki",5,Sinkers Get Hit (Bad SI),0,FF Liability Pitchers (Bad Fastball Impact)
608379,2019,"Wacha, Michael",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
608379,2020,"Wacha, Michael",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
608379,2021,"Wacha, Michael",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
608379,2022,"Wacha, Michael",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
608379,2023,"Wacha, Michael",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
608379,2024,"Wacha, Michael",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
608379,2025,"Wacha, Michael",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608566,2019,"Márquez, Germán",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
608566,2020,"Márquez, Germán",5,Sinkers Get Hit (Bad SI),0,FF Liability Pitchers (Bad Fastball Impact)
608566,2021,"Márquez, Germán",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
608566,2022,"Márquez, Germán",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
608566,2025,"Márquez, Germán",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
608638,2021,"Chargois, JT",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608648,2019,"Duffey, Tyler",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608648,2020,"Duffey, Tyler",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608648,2021,"Duffey, Tyler",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608665,2020,"Graveman, Kendall",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608665,2021,"Graveman, Kendall",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
608665,2022,"Graveman, Kendall",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608665,2023,"Graveman, Kendall",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
608716,2021,"Steckenrider, Drew",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608717,2019,"Stratton, Chris",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608717,2020,"Stratton, Chris",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608717,2021,"Stratton, Chris",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608717,2022,"Stratton, Chris",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608717,2023,"Stratton, Chris",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608718,2020,"Suter, Brent",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608718,2021,"Suter, Brent",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
608718,2022,"Suter, Brent",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608718,2024,"Suter, Brent",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
608718,2025,"Suter, Brent",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
