batter_arch,pitcher_arch,matchup,count_bucket,outcome
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,even,home_run
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,pitcher_ahead,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsL,two_strikes,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,even,single
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsL,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,hitter_ahead,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,full,walk
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,hitter_ahead,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsL,full,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,even,single
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsL,pitcher_ahead,triple
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_error
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,even,double_play
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,full,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,full,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,full,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,home_run
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,hitter_ahead,walk
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,pitcher_ahead,hit_by_pitch
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,pitcher_ahead,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,even,home_run
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,full,double
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,two_strikes,field_error
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,hitter_ahead,grounded_into_double_play
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,even,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,even,home_run
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,even,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,two_strikes,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,full,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,even,single
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,full,single
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,even,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,even,home_run
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,even,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,pitcher_ahead,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,two_strikes,strikeout
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,two_strikes,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,full,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,hitter_ahead,single
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,two_strikes,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,even,single
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,even,force_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,hitter_ahead,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,fielders_choice
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,hitter_ahead,intent_walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,double
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,hitter_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,hitter_ahead,intent_walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,hitter_ahead,intent_walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,single
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,strikeout
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,hitter_ahead,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,home_run
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,even,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,pitcher_ahead,field_out
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),RvsR,full,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,even,field_out
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),RvsR,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,hitter_ahead,home_run
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,pitcher_ahead,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,strikeout
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),RvsL,even,single
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),RvsL,full,walk
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,pitcher_ahead,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,pitcher_ahead,double
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,pitcher_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,strikeout
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,full,walk
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,two_strikes,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,two_strikes,force_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,full,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,double
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,even,double
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,pitcher_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,home_run
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,full,home_run
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsR,even,field_error
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,full,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,full,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,double
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Slider Aces (Elite Slider Impact),RvsL,even,single
Balanced / Mixed,Slider Aces (Elite Slider Impact),RvsL,full,strikeout
Balanced / Mixed,Slider Aces (Elite Slider Impact),LvsL,hitter_ahead,walk
Balanced / Mixed,Slider Aces (Elite Slider Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,home_run
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,home_run
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,two_strikes,double
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,hitter_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,hitter_ahead,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,hitter_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,force_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,hitter_ahead,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,full,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,double
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,hitter_ahead,walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,single
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),RvsR,even,single
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),RvsR,even,single
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),LvsR,full,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_out
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),LvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,hitter_ahead,walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsL,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,hitter_ahead,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,hit_by_pitch
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsL,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,hitter_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,full,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,even,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,pitcher_ahead,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,two_strikes,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsL,full,walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,full,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,pitcher_ahead,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,even,field_out
Balanced / Mixed,Slider Aces (Elite Slider Impact),LvsR,full,field_out
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),LvsL,two_strikes,strikeout
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),RvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,pitcher_ahead,home_run
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,two_strikes,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,double
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,full,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,full,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,full,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,even,home_run
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,even,field_out
Balanced / Mixed,Slider Aces (Elite Slider Impact),LvsR,full,double_play
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,full,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,full,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,two_strikes,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Sinker Aces (Elite Sinker Impact),RvsR,two_strikes,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,even,field_out
